report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source,immediate_action,intervention,corrective_action,preventive_action,work_stopped,report_text_clean
d36cd9a0-89da-4706-9226-9a83cb3c214e,[Oct 22] Report by W-1044: Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Act,NO,Electrical,LOW,,,,,Unit A,Pump,synthetic,,supervisor intervened,replaced equipment,,True,[Oct 22] Report by W-1044: Small oil spill near Pump at Unit A. Cleaned up promptly.
bf83d2e1-60ad-43ab-9b8d-d34449e9d7ef,[Oct 14] Report by W-1425: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic,stopped work,,,,False,[Oct 14] Report by W-1425: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
5d6fb6a5-7818-4837-bb82-648f1a23b842,[Oct 23] Report by W-6782: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,stopped work,supervisor intervened,cleaned up,retrained staff,,[Oct 23] Report by W-6782: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
5cbb7e12-5840-43a2-9fd2-f92a5514345b,[Oct 3] Report by W-8918: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Compressor,synthetic,stopped work,colleague intervened,,,False,[Oct 3] Report by W-8918: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
743b3201-fb5f-475c-b7ab-84fcc3f67ca1,[Oct 24] Report by W-6399: Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,stopped work,supervisor intervened,replaced equipment,,True,[Oct 24] Report by W-6399: Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.
a34fd173-fff0-40e7-acde-d6c4d1ba5dbe,[Oct 18] Report by W-8406: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic,reported to supervisor,supervisor intervened,cleaned up,,False,[Oct 18] Report by W-8406: Worker observed not wearing safety glasses at Unit A.
185acf05-fdf0-4d7f-b0a1-80a81329a145,[Oct 20] Report by W-9437: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,stopped work,,replaced equipment,updated procedures,False,[Oct 20] Report by W-9437: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
545730b4-21a7-4482-a71f-cc3f17d483e8,[Oct 7] Report by W-4553: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,colleague intervened,,retrained staff,True,[Oct 7] Report by W-4553: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.
d0025a51-74de-4c71-bed4-29eb149b78d5,[Oct 16] Report by W-6775: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Compressor,synthetic,,,,updated procedures,False,[Oct 16] Report by W-6775: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
e958dad6-d207-42ee-985e-75d80a579793,"[Oct 7] Report by W-4643: During maintenance of the Electrical Panel at Unit A, the technician started work without isolating the equipment. The Electrical Panel was still energized.",Near Miss,YES,Confined Space,CRITICAL,,,,,Unit A,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,updated procedures,True,"[Oct 7] Report by W-4643: During maintenance of the Electrical Panel at Unit A, the technician started work without isolating the equipment. The Electrical Panel was still energized."
bb2642c9-8a50-4923-81df-28eedc3fe63e,[Oct 24] Report by W-1463: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Working at Height,LOW,,,,,Offshore Platform 1,Valve,synthetic,stopped work,,,retrained staff,False,[Oct 24] Report by W-1463: Trip hazard due to loose cables near Valve. Cables were immediately organized.
76a7d50f-1035-4f8d-96f4-b7171d576a43,[Oct 19] Report by W-9330: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,,replaced equipment,retrained staff,,[Oct 19] Report by W-9330: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
d05a7233-bf93-4b30-a8b2-e864a29b6cec,[Oct 21] Report by W-5989: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,,,,True,[Oct 21] Report by W-5989: Worker observed not wearing safety glasses at Refinery Sector 4.
06bbb148-a0a0-45a5-a461-41f16a671449,[Oct 19] Report by W-9084: Small oil spill near Compressor at Unit B. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit B,Compressor,synthetic,reported to supervisor,supervisor intervened,,retrained staff,,[Oct 19] Report by W-9084: Small oil spill near Compressor at Unit B. Cleaned up promptly.
53f1b332-dea2-4325-ab5d-2b7aa5aba177,[Oct 24] Report by W-8573: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,,colleague intervened,cleaned up,,False,[Oct 24] Report by W-8573: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
0a164676-6d9e-415c-b99f-b5bccbf0785a,[Oct 12] Report by W-2405: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,colleague intervened,replaced equipment,retrained staff,False,[Oct 12] Report by W-2405: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
1cc75f0e-981f-49c4-9376-aa51831cb5d4,[Oct 6] Report by W-4151: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit B,Compressor,synthetic,reported to supervisor,supervisor intervened,replaced equipment,retrained staff,True,[Oct 6] Report by W-4151: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
9ad947c6-4006-4930-ad80-72f7ad344181,[Oct 24] Report by W-3095: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Confined Space,LOW,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,colleague intervened,cleaned up,,False,[Oct 24] Report by W-3095: Worker observed not wearing safety glasses at Refinery Sector 4.
502c0efb-2fca-4526-b2b8-355b690eb704,[Oct 8] Report by W-3308: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic,reported to supervisor,supervisor intervened,replaced equipment,,True,[Oct 8] Report by W-3308: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
2d7d8c05-5716-4434-bdbf-7def1e258f96,[Oct 4] Report by W-3120: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Valve,synthetic,,colleague intervened,cleaned up,updated procedures,False,[Oct 4] Report by W-3120: Trip hazard due to loose cables near Valve. Cables were immediately organized.
4595cec4-5410-4db2-b6ab-d5ffb0833c71,[Oct 11] Report by W-1822: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,,supervisor intervened,cleaned up,retrained staff,False,[Oct 11] Report by W-1822: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
e987650a-bd0b-4f4d-8deb-fd624e2d56cf,[Oct 18] Report by W-6926: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,stopped work,supervisor intervened,,,False,[Oct 18] Report by W-6926: Worker observed not wearing safety glasses at Offshore Platform 1.
480d7f8f-3910-4a49-8835-f774ee692775,[Oct 11] Report by W-6676: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit B,Compressor,synthetic,,,cleaned up,retrained staff,True,[Oct 11] Report by W-6676: Worker observed not wearing safety glasses at Unit B.
5a7b6d5d-cc09-46b7-a84a-61b595582992,[Oct 6] Report by W-2085: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,,replaced equipment,retrained staff,True,[Oct 6] Report by W-2085: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
6336db56-542b-4c87-9cc6-bcd7279f20f5,[Oct 22] Report by W-8814: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit A,Electrical Panel,synthetic,,supervisor intervened,,,False,[Oct 22] Report by W-8814: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
b03749e0-af45-44e7-b84f-8a9bc7442b6b,[Oct 13] Report by W-4508: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit B,Valve,synthetic,,supervisor intervened,,updated procedures,False,[Oct 13] Report by W-4508: Worker observed not wearing safety glasses at Unit B.
3dab96f9-36c1-4481-9a06-5f08b7707765,[Oct 15] Report by W-7988: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit B,Valve,synthetic,reported to supervisor,colleague intervened,,updated procedures,False,[Oct 15] Report by W-7988: Worker observed not wearing safety glasses at Unit B.
317a47ba-24ed-4def-a6a3-85d6638525c0,[Oct 25] Report by W-5852: Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic,reported to supervisor,,cleaned up,updated procedures,False,[Oct 25] Report by W-5852: Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.
db156760-4dad-4909-9a46-fe48d16f4db4,[Oct 4] Report by W-5152: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,,replaced equipment,retrained staff,False,[Oct 4] Report by W-5152: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
82d0285f-ab9f-4d11-b7b9-39b55e8edc95,[Oct 7] Report by W-5375: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,cleaned up,retrained staff,True,[Oct 7] Report by W-5375: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.
972e8a13-4314-4a81-9bfb-8935e0e6cf30,[Oct 9] Report by W-3273: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,supervisor intervened,cleaned up,updated procedures,,[Oct 9] Report by W-3273: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
64d09dfd-221a-4053-a55e-750072e812a6,[Oct 17] Report by W-2256: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit A,Heat Exchanger,synthetic,stopped work,,cleaned up,retrained staff,False,[Oct 17] Report by W-2256: Worker observed not wearing safety glasses at Unit A.
894cffb5-3508-47d0-9cb5-2df3030a6bc7,<div><p>[Oct 7] Report by W-1768: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.</p></div>,Unsafe Act,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,,colleague intervened,cleaned up,retrained staff,,[Oct 7] Report by W-1768: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
54ec26eb-c912-4656-afdf-8829ee19ab68,[Oct 23] Report by W-9308: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Compressor,synthetic,reported to supervisor,colleague intervened,replaced equipment,retrained staff,,[Oct 23] Report by W-9308: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
51070314-c9c2-4286-9018-22b3e0f7c676,[Oct 13] Report by W-5494: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit A,Compressor,synthetic,,,cleaned up,retrained staff,True,[Oct 13] Report by W-5494: Worker observed not wearing safety glasses at Unit A.
e1de8ab0-d83a-4d6b-9601-f92aa3823f85,[Oct 12] Report by W-4825: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Pump,synthetic,,supervisor intervened,replaced equipment,updated procedures,False,[Oct 12] Report by W-4825: Worker observed not wearing safety glasses at Refinery Sector 4.
e9c6c666-6d3c-4fa9-a349-a7e623042694,"[Oct 2] Report by W-7553: During maintenance of the Heat Exchanger at Offshore Platform 1, the technician started work without isolating the equipment. The Heat Exchanger was still energized.",Unsafe Act,YES,Energy Isolation,CRITICAL,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,colleague intervened,,updated procedures,False,"[Oct 2] Report by W-7553: During maintenance of the Heat Exchanger at Offshore Platform 1, the technician started work without isolating the equipment. The Heat Exchanger was still energized."
8f5775ce-bd2a-4e7c-a8ba-f896b05d76b4,[Oct 22] Report by W-9736: Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Valve,synthetic,stopped work,colleague intervened,cleaned up,,,[Oct 22] Report by W-9736: Small oil spill near Valve at Unit A. Cleaned up promptly.
bd62780b-99a4-4a48-a472-a0d6ddbd0bbc,[Oct 4] Report by W-9139: Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,,replaced equipment,retrained staff,,[Oct 4] Report by W-9139: Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.
ea5a5873-d490-4006-96a0-d01eab578ad8,[Oct 20] Report by W-1717: Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit A,Electrical Panel,synthetic,reported to supervisor,supervisor intervened,cleaned up,retrained staff,True,[Oct 20] Report by W-1717: Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.
97dcf5a8-6b2e-4075-a1ae-a8a830642e0a,[Oct 25] Report by W-3256: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,,cleaned up,updated procedures,True,[Oct 25] Report by W-3256: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.
e97819eb-9c79-4ee0-88f4-7a5e2ad0c6de,[Oct 7] Report by W-8883: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Compressor,synthetic,reported to supervisor,supervisor intervened,replaced equipment,,,[Oct 7] Report by W-8883: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
4a849b65-388d-4ae7-af98-22f1405ba704,[Oct 15] Report by W-9891: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Electrical,LOW,,,,,Offshore Platform 1,Compressor,synthetic,stopped work,,replaced equipment,retrained staff,True,[Oct 15] Report by W-9891: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
e9deb0b8-b2ae-471f-8218-f7b975b19377,[Oct 4] Report by W-1484: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic,reported to supervisor,,,updated procedures,,[Oct 4] Report by W-1484: Worker observed not wearing safety glasses at Offshore Platform 1.
