report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source,immediate_action,intervention,corrective_action,preventive_action,work_stopped
a6ed6dea-3dc8-4b6d-85e9-d53101968d5b,[Oct 7] Report by W-5638: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic,stopped work,colleague intervened,,updated procedures,True
54b0bfc5-dc3d-4a08-8764-1f330317b70c,[Oct 21] Report by W-2925: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,stopped work,colleague intervened,,,
4ff3e79a-abcf-402f-9ef1-e0645bc5472a,[Oct 18] Report by W-9294: Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,replaced equipment,retrained staff,False
027e38de-ee39-4ead-85c3-f952ac2ef449,[Oct 1] Report by W-8049: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Confined Space,LOW,,,,,Refinery Sector 4,Pump,synthetic,,colleague intervened,,updated procedures,False
bc4860cd-9d33-4e9a-b746-b4d5f56c1d71,[Oct 5] Report by W-9947: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,,,updated procedures,
207ff0e8-e9c7-4e22-83ba-d280fb23e911,[Oct 27] Report by W-2162: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit B,Pump,synthetic,,supervisor intervened,replaced equipment,retrained staff,True
376cb59d-ab90-46ae-a159-4ac54005862b,[Oct 21] Report by W-5108: Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Pressure,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,,supervisor intervened,,updated procedures,
9f315f38-2b8d-4d98-b59e-8310ce51acbb,,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic,stopped work,,replaced equipment,,False
db57bffa-e1b2-44d8-9c0f-6e477a004263,"[Oct 28] Report by W-9286: During maintenance of the Valve at Offshore Platform 1, the technician started work without isolating the equipment. The Valve was still energized.",Near Miss,YES,Working at Height,HIGH,,,,,Offshore Platform 1,Valve,synthetic,reported to supervisor,,replaced equipment,updated procedures,
1f60ea49-e713-4ef2-8510-27113ea005c7,[Oct 20] Report by W-3805: Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Pressure,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,,,replaced equipment,retrained staff,True
9f9ecd81-a1a7-4f63-b3f7-fc679e889d6d,[Oct 7] Report by W-1237: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,,,retrained staff,True
8fdd4545-305e-43d3-8d81-37a446099998,[Oct 11] Report by W-7372: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Electrical,LOW,,,,,Unit A,Electrical Panel,synthetic,stopped work,supervisor intervened,cleaned up,,
88b8be21-dd14-4d3c-b9b6-51ed151212c6,[Oct 26] Report by W-9383: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit A,Compressor,synthetic,,supervisor intervened,replaced equipment,retrained staff,False
656e82ba-b83a-4c27-a41d-914331fd88be,[Oct 19] Report by W-2816: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,stopped work,supervisor intervened,,retrained staff,False
682de950-e160-4866-9cf0-180572901d89,[Oct 3] Report by W-7121: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Pump,synthetic,reported to supervisor,,,updated procedures,
e9c6c666-6d3c-4fa9-a349-a7e623042694,"[Oct 2] Report by W-7553: During maintenance of the Heat Exchanger at Offshore Platform 1, the technician started work without isolating the equipment. The Heat Exchanger was still energized.",Unsafe Act,YES,Energy Isolation,CRITICAL,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,colleague intervened,,updated procedures,False
bcd86baf-b1b5-417d-8b0a-d6d2af80771c,[Oct 23] Report by W-7653: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic,,,cleaned up,retrained staff,False
5ee90d31-8108-4ae1-b91f-0474e0ba7f5b,[Oct 25] Report by W-7745: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit B,Valve,synthetic,stopped work,,cleaned up,updated procedures,
48bc1ccd-b61e-49d8-9e9a-da8b75c63d7d,[Oct 21] Report by W-3345: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Pump,synthetic,reported to supervisor,colleague intervened,,retrained staff,True
a67a0095-383c-44ca-89f6-78e515236660,[Oct 28] Report by W-6651: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,supervisor intervened,,retrained staff,False
8d482f32-5d74-49be-8d5c-8d5389852f7a,[Oct 12] Report by W-7458: Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,reported to supervisor,colleague intervened,cleaned up,,True
ef8a953f-72ea-46d0-a727-6a768ce4f21e,[Oct 12] Report by W-7458: Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,reported to supervisor,colleague intervened,cleaned up,,True
f98dc280-7324-4d39-b55a-3993b9996c73,[Oct 15] Report by W-6861: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Pump,synthetic,,colleague intervened,replaced equipment,retrained staff,True
fceb9487-7e65-43a9-9eed-fc488f1fd916,[Oct 18] Report by W-6758: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit A,Valve,synthetic,reported to supervisor,colleague intervened,cleaned up,updated procedures,True
5c1ef6ac-0da7-4701-b2a0-659269fff030,[Oct 18] Report by W-7911: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,supervisor intervened,replaced equipment,,False
364bc77f-dac9-41a7-931d-7c9f7d84e7b1,[Oct 16] Report by W-8737: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,replaced equipment,,True
11c7ee21-7d39-4d6c-a992-fef137c5f7f2,[Oct 16] Report by W-8737: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,replaced equipment,,True
8a191415-60f5-451f-ad4d-dfd5a37030c4,[Oct 2] Report by W-2461: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Valve,synthetic,stopped work,,cleaned up,updated procedures,
623bf0e1-4313-4da1-8a7c-f1f2fc257910,[Oct 12] Report by W-4821: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,,supervisor intervened,,updated procedures,True
61ce23f9-739b-4e78-94c5-68388c05e270,[Oct 28] Report by W-5693: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Offshore Platform 1,Pump,synthetic,stopped work,colleague intervened,,,
db6fcb47-4d9d-4e2b-8aaf-bed1c3536137,[Oct 8] Report by W-9407: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit A,Pump,synthetic,,supervisor intervened,cleaned up,retrained staff,False
793f8eeb-1f80-4e37-880c-f219ca097190,[Oct 8] Report by W-2380: Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Valve,synthetic,reported to supervisor,,,,True
e2332547-231b-41e5-9795-95e30c947918,[Oct 28] Report by W-3080: Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Electrical,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,supervisor intervened,replaced equipment,,
aac74eb9-6f47-4edf-9df8-fc5cef2d94e3,[Oct 8] Report by W-6487: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,,,retrained staff,False
052e304e-4713-4ea5-b8c2-b12e31db4517,[Oct 1] Report by W-8609: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,supervisor intervened,replaced equipment,,True
cf2283c8-bfe0-4bdd-a477-9cd9852c0d91,[Oct 19] Report by W-1632: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,colleague intervened,,retrained staff,True
68af9598-4a52-4a6b-88a4-e9452f4df922,[Oct 13] Report by W-9824: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,,colleague intervened,cleaned up,retrained staff,True
32faa8d1-8d61-42d3-a90b-e0ea0b044698,[Oct 28] Report by W-5884: Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit B,Pump,synthetic,,colleague intervened,,,False
f61e53b3-9279-46a6-947a-0c93f4b519be,[Oct 18] Report by W-1381: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,replaced equipment,,True
3cb1b9b9-30f7-4ac8-8e63-c452dc2005a9,[Oct 16] Report by W-3426: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,supervisor intervened,replaced equipment,,
5954d650-f900-4d00-9db0-28e8167130a3,[Oct 10] Report by W-4895: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,colleague intervened,cleaned up,retrained staff,True
94ed82e1-ec29-4b82-8d68-af7074e4b0b5,[Oct 4] Report by W-3126: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Compressor,synthetic,reported to supervisor,,replaced equipment,updated procedures,True
77b0076c-b302-40ec-a0e4-a4d8504b9f2f,[Oct 10] Report by W-8392: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit A,Valve,synthetic,reported to supervisor,,,,False
811df02e-3e3d-40fb-8155-23697d96af74,[Oct 2] Report by W-8513: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit A,Electrical Panel,synthetic,stopped work,,cleaned up,updated procedures,False
185acf05-fdf0-4d7f-b0a1-80a81329a145,[Oct 20] Report by W-9437: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,stopped work,,replaced equipment,updated procedures,False
4854d025-6bcd-49bd-ad2b-a5e3252983be,[Oct 28] Report by W-1994: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,,,retrained staff,False
f33f1489-7ffd-4648-b407-9e838ceefb39,[Oct 23] Report by W-2654: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,supervisor intervened,replaced equipment,,True
053ee53f-1c8f-444a-835f-bf5a591960b4,[Oct 10] Report by W-1916: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit B,Compressor,synthetic,reported to supervisor,colleague intervened,,retrained staff,False
fb543ef3-a2e7-4f97-bc28-316c80e88ee5,[Oct 1] Report by W-3822: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,,,updated procedures,False
5a2c77b7-a009-4738-ae34-ff85d1b49256,[Oct 8] Report by W-6038: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Valve,synthetic,stopped work,supervisor intervened,cleaned up,retrained staff,False
20dd7d05-341d-4049-8f06-959cea437f73,[Oct 18] Report by W-3765: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,stopped work,,cleaned up,retrained staff,False
72cffc23-d52d-4ff4-aa90-20338ab7493e,[Oct 2] Report by W-4801: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit A,Pump,synthetic,reported to supervisor,colleague intervened,cleaned up,updated procedures,
2442181f-491a-4049-a9d5-7f76be4802cd,<div><p>[Oct 5] Report by W-3871: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.</p></div>,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Electrical Panel,synthetic,stopped work,supervisor intervened,cleaned up,updated procedures,True
bf0ec051-2278-46c4-aa01-9356f61cb522,[Oct 22] Report by W-5273: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Valve,synthetic,,,replaced equipment,updated procedures,
fdc32217-4d2f-49f5-9f06-41b8f3b2c78e,[Oct 16] Report by W-6547: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Electrical,LOW,,,,,Unit B,Compressor,synthetic,stopped work,,replaced equipment,retrained staff,
7acf7c54-4e86-4c43-ad68-94cdf8534fe6,[Oct 16] Report by W-6547: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Electrical,LOW,,,,,Unit B,Compressor,synthetic,stopped work,,replaced equipment,retrained staff,
6292c89a-84aa-49d5-8bf7-5eba27e17fdd,[Oct 21] Report by W-1636: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,colleague intervened,replaced equipment,updated procedures,
11ed98f6-6f75-4b49-91fe-28f5325056a0,[Oct 6] Report by W-1190: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,colleague intervened,cleaned up,,True
a33d83bd-5eb7-4017-a132-d72e025c9962,[Oct 18] Report by W-9541: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,,colleague intervened,replaced equipment,updated procedures,False
6e15592a-273a-4663-94e7-57475f5ef444,[Oct 4] Report by W-3801: Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,stopped work,,,retrained staff,False
790ed013-9197-4f61-9d2f-ad8666bf41c6,[Oct 13] Report by W-4667: Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic,stopped work,,,,False
5a7b6d5d-cc09-46b7-a84a-61b595582992,[Oct 6] Report by W-2085: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,,replaced equipment,retrained staff,True
49ef00bb-1511-454c-8f10-c17478dceccc,[Oct 1] Report by W-6809: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,supervisor intervened,,updated procedures,
2caafff2-f057-46f8-b25b-bda104a2e9c1,[Oct 7] Report by W-5855: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic,,,,,False
b76aee88-c207-41ad-a9db-65662552aa3f,[Oct 28] Report by W-5774: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic,stopped work,,replaced equipment,updated procedures,
ac091b4f-8732-4d4f-9717-8237376c4dc5,[Oct 13] Report by W-6301: Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Compressor,synthetic,stopped work,,cleaned up,,False
5c51c70d-f869-47d0-9c96-253630ec33cf,[Oct 20] Report by W-7324: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,stopped work,colleague intervened,replaced equipment,updated procedures,
6259736a-c26b-4f8a-9be1-ecc44e4c6107,[Oct 5] Report by W-8345: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit B,Heat Exchanger,synthetic,,,,updated procedures,True
